timestamp,file_name,satisfied_clauses,total_clauses,all_satisfied,satisfied_at,finished_at,voltages,plot_file
2025-04-27 18:35:17,uf20-0164.cnf,91,91,True,1.241,20.000,"{""x1"": 0.38363219490040673, ""x2"": -6.173241589989837e-08, ""x3"": -2.594307749332925e-07, ""x4"": -1.2064895795956116e-07, ""x5"": -9.426098756229677e-08, ""x6"": -1.6056496074742634e-07, ""x7"": -2.0511473175210752e-07, ""x8"": -1.5583477260365324e-07, ""x9"": 1.0000002180564544, ""x10"": -2.525862928675607e-07, ""x11"": 1.0000001210163487, ""x12"": 0.405661791832051, ""x13"": 1.0000001276649015, ""x14"": -6.065267606972461e-08, ""x15"": -1.1255910194938246e-07, ""x16"": -1.3914570585163137e-07, ""x17"": -1.7257923949674921e-07, ""x18"": -9.514285988958764e-08, ""x19"": -1.6959366709791387e-07, ""x20"": -8.786093997369844e-08}",graphs/uf20-0164.png
2025-04-27 18:35:37,uf20-0165.cnf,91,91,True,1.561,20.000,"{""x1"": 1.000000087783659, ""x2"": 1.0000001697319107, ""x3"": -2.0575692823700412e-07, ""x4"": 1.0000001955808766, ""x5"": 1.0000001633907944, ""x6"": -1.0266611810849139e-07, ""x7"": -2.1945327708982803e-07, ""x8"": 1.0000001155844433, ""x9"": -3.939540029080274e-08, ""x10"": 1.0000000814619565, ""x11"": -1.0399786618460675e-07, ""x12"": -6.378650753573443e-08, ""x13"": 1.000000198713586, ""x14"": 1.0000001248921453, ""x15"": 0.8376225268305995, ""x16"": 1.0000002666203294, ""x17"": 0.3696939255646589, ""x18"": 1.0000001759785775, ""x19"": 1.000000185246556, ""x20"": -3.366484246415175e-07}",graphs/uf20-0165.png
2025-04-27 18:35:57,uf20-0166.cnf,91,91,True,1.719,20.000,"{""x1"": 1.0000002167783213, ""x2"": 1.0000000834254843, ""x3"": 0.33643089133454485, ""x4"": 1.0000002110104171, ""x5"": -2.2008000334697197e-07, ""x6"": 1.0000003599776657, ""x7"": 1.000000165955978, ""x8"": -1.4565176528337488e-07, ""x9"": -2.8292386246421246e-07, ""x10"": 1.0000001570724368, ""x11"": -3.898577990731511e-07, ""x12"": 0.8115895093272275, ""x13"": -2.252745717612959e-07, ""x14"": -2.1310276847819441e-07, ""x15"": -3.128380354015776e-07, ""x16"": 1.0000001898569015, ""x17"": 1.0000001875780837, ""x18"": 1.0000002374693964, ""x19"": 1.000000179388156, ""x20"": 1.0000003668747002}",graphs/uf20-0166.png
2025-04-27 18:36:17,uf20-0167.cnf,91,91,True,3.213,20.000,"{""x1"": -4.1556841624422944e-07, ""x2"": -2.3703002665831998e-07, ""x3"": 1.0000001661617428, ""x4"": -3.042250642993782e-07, ""x5"": -1.3659176612231408e-06, ""x6"": -7.679393121671917e-07, ""x7"": -2.0511306616055687e-06, ""x8"": 1.0000000765915786, ""x9"": 1.0000001393174638, ""x10"": 0.4827869068472962, ""x11"": 1.0000001996857795, ""x12"": 1.0000007083479607, ""x13"": 1.0000009437686552, ""x14"": 1.0000007323491433, ""x15"": 1.0000004180329207, ""x16"": -3.38508503938239e-07, ""x17"": -1.5452522831209847e-07, ""x18"": -1.9543504740848854e-07, ""x19"": -1.8921771112456726e-07, ""x20"": -2.0336854469606654e-07}",graphs/uf20-0167.png
2025-04-27 18:36:37,uf20-0168.cnf,91,91,True,1.359,20.000,"{""x1"": 1.0000001715042781, ""x2"": -1.4918060909351334e-07, ""x3"": 1.0000001640122524, ""x4"": -1.2360560357813029e-07, ""x5"": 1.0000003889506175, ""x6"": 1.0000002866329663, ""x7"": -1.2209960084195106e-07, ""x8"": -2.0311748759439745e-07, ""x9"": -3.333191531078724e-07, ""x10"": 1.0000001517039814, ""x11"": 1.0000002114386544, ""x12"": -1.5477736664608324e-07, ""x13"": -3.2909758534551996e-07, ""x14"": 1.0000001573395774, ""x15"": -1.3769482223170507e-07, ""x16"": 1.000000130797921, ""x17"": 1.0000001263224618, ""x18"": 1.0000002588939485, ""x19"": -1.1160533774091083e-07, ""x20"": -1.8243357809673948e-07}",graphs/uf20-0168.png
2025-04-27 18:36:57,uf20-0169.cnf,91,91,True,1.123,20.000,"{""x1"": -1.882402930769717e-07, ""x2"": -1.4375910127751595e-07, ""x3"": 0.30390320058683845, ""x4"": 1.000000161287578, ""x5"": 1.00000011788939, ""x6"": 0.25817539041641874, ""x7"": -1.5036708003979558e-07, ""x8"": 1.0000000888468854, ""x9"": -1.0643404210383611e-07, ""x10"": 1.000000020838851, ""x11"": 1.0000001682199953, ""x12"": -1.1364446738852687e-07, ""x13"": 1.0000001112916408, ""x14"": -7.805339419357111e-08, ""x15"": -8.14730950467067e-08, ""x16"": 0.22211579113377736, ""x17"": 1.0000002056861856, ""x18"": 1.0000001550119506, ""x19"": -9.444177880810278e-08, ""x20"": -8.18072598556261e-08}",graphs/uf20-0169.png
2025-04-27 18:37:17,uf20-0170.cnf,91,91,True,1.224,20.000,"{""x1"": -1.6443399721795438e-07, ""x2"": 1.0000001342320266, ""x3"": 1.000000161138786, ""x4"": 1.000000157674013, ""x5"": 1.000000128422162, ""x6"": -1.9205911518504854e-07, ""x7"": 1.0000001156213243, ""x8"": 1.0000002089654212, ""x9"": 1.0000000722528142, ""x10"": -1.2324483077334342e-07, ""x11"": 1.0000001864973813, ""x12"": 0.7198736440157295, ""x13"": 1.0000002707304012, ""x14"": 0.5818425821782778, ""x15"": -1.0044324424067085e-07, ""x16"": 1.0000001688091633, ""x17"": 1.0000000783972671, ""x18"": -1.6281509289380934e-07, ""x19"": 1.0000001771689566, ""x20"": -2.414582379140657e-07}",graphs/uf20-0170.png
2025-04-27 18:37:41,uf20-0171.cnf,91,91,True,1.158,20.000,"{""x1"": -1.1354080603892469e-07, ""x2"": 0.9431085447005516, ""x3"": -1.493865385457799e-07, ""x4"": 1.0000001587219165, ""x5"": 1.0000001596813788, ""x6"": 1.0000001300288948, ""x7"": 1.0000000907199802, ""x8"": 0.683958843336888, ""x9"": 1.0000001116707986, ""x10"": -7.28579715276476e-08, ""x11"": -9.443676448750002e-08, ""x12"": 1.0000001963849328, ""x13"": 1.0000001924994604, ""x14"": -2.6208799387787205e-07, ""x15"": -1.2900948175305476e-07, ""x16"": 1.0000002283200562, ""x17"": -7.23125348113214e-08, ""x18"": 1.0000000546096148, ""x19"": -2.2027566856883648e-07, ""x20"": 1.0000001069126288}",graphs/uf20-0171.png
2025-04-27 18:38:02,uf20-0172.cnf,91,91,True,6.803,20.000,"{""x1"": -1.450593788958474e-07, ""x2"": -1.7401746380577498e-06, ""x3"": -1.5134303440531091e-06, ""x4"": -3.413487303929318e-07, ""x5"": -1.3201762048255466e-06, ""x6"": -1.594222831896895e-06, ""x7"": -2.350611328357616e-07, ""x8"": -1.3528046776886182e-06, ""x9"": 1.0000013067532614, ""x10"": -8.615061725766685e-07, ""x11"": 1.0000028141026105, ""x12"": 1.0000015711043322, ""x13"": -2.1436109481448832e-07, ""x14"": -5.476109130647172e-07, ""x15"": 1.0000013638074918, ""x16"": 1.0000007481253415, ""x17"": -2.149769578891017e-06, ""x18"": 1.0000001202752808, ""x19"": 1.0000016508152105, ""x20"": 1.0000012647969547}",graphs/uf20-0172.png
2025-04-27 18:38:22,uf20-0173.cnf,91,91,True,1.302,20.000,"{""x1"": 0.46687125989480477, ""x2"": -1.971108189101873e-07, ""x3"": -1.6331878289159515e-07, ""x4"": 1.0000002041338392, ""x5"": -1.1285117987531601e-07, ""x6"": 1.0000003349302051, ""x7"": 1.0000001676765433, ""x8"": 1.000000157509419, ""x9"": -2.676993473862064e-07, ""x10"": -1.4628992779553223e-07, ""x11"": -2.1545659453939374e-07, ""x12"": -1.5191260760168604e-07, ""x13"": 0.4861292959974331, ""x14"": 1.0000001125026965, ""x15"": 1.000000312371502, ""x16"": -2.39760432520482e-07, ""x17"": -2.4312460502718547e-07, ""x18"": 1.0000001684435922, ""x19"": -1.4717131039897976e-07, ""x20"": 1.0000002009831717}",graphs/uf20-0173.png
2025-04-27 18:38:42,uf20-0174.cnf,91,91,True,0.831,20.000,"{""x1"": 1.000000186971907, ""x2"": -1.4467006399399843e-07, ""x3"": 1.0000002596870528, ""x4"": 1.0000001833055943, ""x5"": 1.0000002636904552, ""x6"": 1.0000002222400968, ""x7"": -1.421396523747617e-07, ""x8"": -8.646456339318551e-09, ""x9"": -1.2885448137863553e-07, ""x10"": 1.000000159456186, ""x11"": -2.480329756480333e-07, ""x12"": 1.0000001038588349, ""x13"": 1.0000001374625576, ""x14"": -1.7204372363581867e-07, ""x15"": -1.8191842807464234e-07, ""x16"": -2.1277747729386684e-07, ""x17"": 1.0000001322904684, ""x18"": 0.8640246757056003, ""x19"": 1.0000000000015066, ""x20"": 1.0000002709646247}",graphs/uf20-0174.png
2025-04-27 18:39:02,uf20-0175.cnf,91,91,True,1.271,20.000,"{""x1"": 1.0000001915144583, ""x2"": 1.0000001431883678, ""x3"": -2.894277175124921e-07, ""x4"": -1.781371455832616e-07, ""x5"": -2.604272887981088e-07, ""x6"": 1.000000253311167, ""x7"": -9.093646185302783e-08, ""x8"": -2.888326062691299e-08, ""x9"": 1.000000139371941, ""x10"": 1.0000001956373457, ""x11"": -6.41885947972719e-08, ""x12"": 0.6500188842268406, ""x13"": 1.0000001269276022, ""x14"": 1.0000002236859131, ""x15"": -1.3760502995579684e-07, ""x16"": 1.000000179481947, ""x17"": -9.814805965419063e-08, ""x18"": 1.0000002423077319, ""x19"": -8.837232153579569e-08, ""x20"": -1.805022922800463e-07}",graphs/uf20-0175.png
2025-04-27 18:39:23,uf20-0176.cnf,91,91,True,8.245,20.000,"{""x1"": -1.43412736172775e-06, ""x2"": -2.361359711246146e-06, ""x3"": -1.5263703946562304e-06, ""x4"": 1.0000083689645274, ""x5"": -1.6235243315961808e-06, ""x6"": 1.000001904679567, ""x7"": -3.2729190010057605e-06, ""x8"": -4.533121458431698e-06, ""x9"": -5.582134213443995e-06, ""x10"": -1.1097957838864162e-06, ""x11"": -3.3362209686067875e-06, ""x12"": 1.0000003694413475, ""x13"": -2.6145711557378957e-06, ""x14"": -3.1253607192534645e-06, ""x15"": -1.8991753179139637e-06, ""x16"": -1.4447178411694984e-06, ""x17"": 1.0000003878020156, ""x18"": 1.0000024862117391, ""x19"": -9.410022367176613e-07, ""x20"": 1.0000034234567345}",graphs/uf20-0176.png
2025-04-27 18:39:43,uf20-0177.cnf,91,91,True,2.997,20.000,"{""x1"": -5.717361435384163e-07, ""x2"": -2.98539540790698e-07, ""x3"": -2.2159588136563322e-07, ""x4"": 1.0000002240104193, ""x5"": -1.8090694789118506e-07, ""x6"": 1.000000233762792, ""x7"": 0.999100247285282, ""x8"": -1.9598070123490647e-07, ""x9"": 1.000000421779749, ""x10"": -1.8731246067562456e-07, ""x11"": -4.318815222615964e-12, ""x12"": -5.195918773657336e-07, ""x13"": -5.861661099543791e-08, ""x14"": 1.0000001049053466, ""x15"": -3.715799707058876e-07, ""x16"": 1.0000001317597538, ""x17"": 1.0000011146170578, ""x18"": 1.000000358821926, ""x19"": 1.0000001026384062, ""x20"": 1.000000121020076}",graphs/uf20-0177.png
2025-04-27 18:40:03,uf20-0178.cnf,91,91,True,1.700,20.000,"{""x1"": -1.839787118819702e-07, ""x2"": -4.778144640745312e-12, ""x3"": -1.6869035674345056e-07, ""x4"": -2.9142783375391966e-07, ""x5"": 1.000000174293063, ""x6"": -2.1823754014788337e-07, ""x7"": -1.664405985637965e-07, ""x8"": 1.0000001493618365, ""x9"": 1.0000001642398693, ""x10"": -2.486828299879616e-07, ""x11"": 1.0000001628095503, ""x12"": 0.3108611281169645, ""x13"": -1.4395995231900885e-07, ""x14"": -8.751669522751769e-08, ""x15"": 1.000000264461266, ""x16"": -2.2191297739297332e-07, ""x17"": -1.8227120615990781e-07, ""x18"": -3.216684812952017e-07, ""x19"": 1.000000326831109, ""x20"": 0.6464950863787776}",graphs/uf20-0178.png
2025-04-27 18:40:23,uf20-0179.cnf,91,91,True,1.140,20.000,"{""x1"": 1.000000110241431, ""x2"": -1.518323838546522e-07, ""x3"": -1.315790509968318e-07, ""x4"": 1.0000001730752328, ""x5"": 1.000000308443766, ""x6"": 1.0000003148292542, ""x7"": 1.0000000972592187, ""x8"": 1.000000165547639, ""x9"": 1.0000001212247107, ""x10"": 0.7085054417766766, ""x11"": -1.5299843597944285e-07, ""x12"": 0.6473466549447935, ""x13"": -6.053470186014063e-08, ""x14"": -1.368208619589031e-07, ""x15"": 1.0000001333319777, ""x16"": -7.773895825528535e-08, ""x17"": 1.0000002061168514, ""x18"": 1.0000000253050063, ""x19"": -9.608684401641534e-08, ""x20"": 1.0000002270647714}",graphs/uf20-0179.png
2025-04-27 18:40:46,uf20-0180.cnf,91,91,True,14.190,20.000,"{""x1"": 1.0000101021983108, ""x2"": 1.0000453665594595, ""x3"": 1.0000070301290893, ""x4"": 1.0000058829252494, ""x5"": -1.0447455696298682e-05, ""x6"": -7.124721873403392e-06, ""x7"": 1.0000167500036656, ""x8"": 1.0000138433184116, ""x9"": 1.0000152503199469, ""x10"": -3.453666160076029e-10, ""x11"": 1.000011348294902, ""x12"": 1.0000132080956112, ""x13"": -2.4660120082544258e-05, ""x14"": -2.17705028555357e-05, ""x15"": 1.0000174245658764, ""x16"": -5.247779330736695e-06, ""x17"": -2.3768870953999046e-05, ""x18"": -2.4194705031416295e-06, ""x19"": -1.928043476326184e-05, ""x20"": 1.000018561317542}",graphs/uf20-0180.png
2025-04-27 18:41:06,uf20-0181.cnf,91,91,True,1.173,20.000,"{""x1"": -2.10779195710274e-07, ""x2"": 1.0000002380122162, ""x3"": -6.832377834918523e-08, ""x4"": 1.0000001494055244, ""x5"": -1.1814468426814372e-07, ""x6"": 1.000000117660092, ""x7"": 1.0000002104915733, ""x8"": 1.000000342136587, ""x9"": 1.0000001119805366, ""x10"": -1.5258202918342256e-07, ""x11"": -2.3170994251154628e-07, ""x12"": 1.000000075648073, ""x13"": 1.0000000885073823, ""x14"": 1.000000166102675, ""x15"": 1.0000001358188941, ""x16"": 0.6749215869961332, ""x17"": -1.3462478793900754e-07, ""x18"": -1.528619173410894e-07, ""x19"": 1.0000001563088812, ""x20"": 1.000000050587381}",graphs/uf20-0181.png
2025-04-27 18:41:26,uf20-0182.cnf,91,91,True,1.247,20.000,"{""x1"": -1.6641619476993526e-07, ""x2"": 1.0000002510463462, ""x3"": 0.7247088629953632, ""x4"": 0.7222310217068599, ""x5"": 1.0000001500074849, ""x6"": 1.0000001896145942, ""x7"": -1.1192562392250347e-07, ""x8"": -1.8243646463135265e-07, ""x9"": 1.0000000652649152, ""x10"": -1.1447813356376642e-07, ""x11"": 1.0000002282304883, ""x12"": -1.1671780502076608e-07, ""x13"": -1.3743861112751973e-07, ""x14"": 1.0000000593491007, ""x15"": 1.0000002559685122, ""x16"": -1.334182967007377e-07, ""x17"": -1.9105832985333216e-07, ""x18"": -1.7325063513723286e-07, ""x19"": 1.000000220056687, ""x20"": -1.684592099283788e-07}",graphs/uf20-0182.png
2025-04-27 18:41:46,uf20-0183.cnf,91,91,True,2.975,20.000,"{""x1"": 1.0000014484899373, ""x2"": -7.748783261901351e-07, ""x3"": 1.0000009250391386, ""x4"": 1.0000001798636344, ""x5"": -1.0500783645186156e-06, ""x6"": 1.0000000771021864, ""x7"": -3.617502929802396e-07, ""x8"": 1.0000008818334223, ""x9"": -5.447409128307214e-07, ""x10"": -1.0102811002195701e-06, ""x11"": -1.3899295365553025e-06, ""x12"": -3.522420216415907e-07, ""x13"": -2.0883997285843934e-07, ""x14"": 1.0000004764207382, ""x15"": -2.5162127552098846e-07, ""x16"": 1.0000002985932077, ""x17"": -8.800761585804824e-07, ""x18"": 1.0000007817407155, ""x19"": 1.000000780782725, ""x20"": 0.0014050656408752787}",graphs/uf20-0183.png
2025-04-27 18:42:06,uf20-0184.cnf,91,91,True,1.261,20.000,"{""x1"": -2.2429406942581775e-07, ""x2"": 1.0000002585407495, ""x3"": 1.0000001008942525, ""x4"": -6.769559434465086e-08, ""x5"": 1.000000206305912, ""x6"": 0.6264957041350124, ""x7"": 1.0000001911505196, ""x8"": -1.5693898424579715e-07, ""x9"": 1.0000002843734965, ""x10"": 1.000000190260777, ""x11"": 1.0000001211134721, ""x12"": -1.205090446899601e-07, ""x13"": -1.9072074982107194e-07, ""x14"": 1.0000002089754692, ""x15"": 1.0000000209353819, ""x16"": 0.8657576338851383, ""x17"": -1.2172857707951502e-07, ""x18"": -2.769766127246573e-07, ""x19"": -1.9915734003182642e-07, ""x20"": -2.5786346377719156e-07}",graphs/uf20-0184.png
2025-04-27 18:42:26,uf20-0185.cnf,91,91,True,1.787,20.000,"{""x1"": -2.568086355637947e-07, ""x2"": -4.814337703011029e-07, ""x3"": -1.686400164459376e-07, ""x4"": 1.0000000853150273, ""x5"": 1.0000001674624228, ""x6"": 1.0000001465130042, ""x7"": 1.0000002533031054, ""x8"": 1.0000003614321842, ""x9"": -1.0303904656284345e-07, ""x10"": -1.2214903328300655e-07, ""x11"": 1.0000001267989882, ""x12"": -3.623633958289573e-07, ""x13"": -3.861223689284939e-07, ""x14"": 1.000000143274849, ""x15"": 1.0000000790202135, ""x16"": 1.000000259978908, ""x17"": 1.0000001156665577, ""x18"": -5.318683543051476e-07, ""x19"": 1.0000003142976617, ""x20"": -1.8517853966753604e-07}",graphs/uf20-0185.png
2025-04-27 18:42:46,uf20-0186.cnf,91,91,True,1.354,20.000,"{""x1"": -1.062306526984569e-07, ""x2"": 0.7727351977639308, ""x3"": 1.0000002002971364, ""x4"": -1.669995027304186e-07, ""x5"": 1.0000001166364922, ""x6"": 1.0000001493315045, ""x7"": 1.0000001098803435, ""x8"": 1.000000139853882, ""x9"": 1.0000001725997787, ""x10"": -1.0764506657288012e-07, ""x11"": -1.464285948668274e-07, ""x12"": 1.000000288218707, ""x13"": -1.06041524388774e-07, ""x14"": 1.0000002091302573, ""x15"": 1.000000213714934, ""x16"": 1.000000110196023, ""x17"": -2.0356420592339823e-08, ""x18"": 1.0000000923401982, ""x19"": -1.042206562910748e-07, ""x20"": -1.6931878143185933e-07}",graphs/uf20-0186.png
2025-04-27 18:43:06,uf20-0187.cnf,91,91,True,1.289,20.000,"{""x1"": -1.6274996526419456e-07, ""x2"": -1.9152724679655236e-07, ""x3"": -9.750517998614225e-08, ""x4"": -9.026255500710354e-08, ""x5"": -1.7731636462197428e-07, ""x6"": 0.5429243555704979, ""x7"": 0.39916874200898544, ""x8"": -1.672257068560335e-07, ""x9"": -6.529841478505866e-08, ""x10"": -1.406442005905964e-07, ""x11"": 1.0000002907063785, ""x12"": -1.54154509522512e-07, ""x13"": -2.7370338120816804e-07, ""x14"": -1.6798203807656243e-08, ""x15"": 0.6637939224471803, ""x16"": -9.968715101170405e-08, ""x17"": 1.0000001690822695, ""x18"": -1.962793794943194e-07, ""x19"": 1.0000001619394903, ""x20"": 1.000000103349714}",graphs/uf20-0187.png
2025-04-27 18:43:26,uf20-0188.cnf,91,91,True,1.355,20.000,"{""x1"": 1.0000002538176294, ""x2"": -1.681392767683586e-07, ""x3"": 1.0000002142733253, ""x4"": -1.7021729444305567e-07, ""x5"": 1.0000001913908931, ""x6"": -2.0252769296804957e-07, ""x7"": -2.8274834407738153e-07, ""x8"": 1.0000001676295593, ""x9"": 1.000000139753675, ""x10"": -1.5258288883985689e-07, ""x11"": -1.9131365925693362e-07, ""x12"": -1.176761833635819e-07, ""x13"": 1.000000219549828, ""x14"": 1.0000001450160767, ""x15"": 1.0000000835961074, ""x16"": -9.412318011444905e-08, ""x17"": -1.474680548665514e-07, ""x18"": -1.5540866111279472e-07, ""x19"": -1.2184352125613628e-07, ""x20"": -1.0827185850125636e-07}",graphs/uf20-0188.png
2025-04-27 18:43:46,uf20-0189.cnf,91,91,True,1.541,20.000,"{""x1"": -1.6637529065801813e-07, ""x2"": -2.4358536345098685e-07, ""x3"": 1.0000002721486378, ""x4"": 0.9264194487992462, ""x5"": -1.1907541108900499e-07, ""x6"": -8.799818761223665e-08, ""x7"": 1.0000001733478334, ""x8"": -1.7978461552550604e-07, ""x9"": -1.2155432274554337e-07, ""x10"": 1.00000027373767, ""x11"": -1.9232621704504727e-07, ""x12"": -3.0348468848366563e-07, ""x13"": -2.425145939668653e-07, ""x14"": -3.474688508119381e-07, ""x15"": 1.0000001416339146, ""x16"": 1.0000001870279198, ""x17"": 0.13435457213052693, ""x18"": -2.120036297019664e-07, ""x19"": -1.7324292361818036e-07, ""x20"": -1.370976820162369e-07}",graphs/uf20-0189.png
2025-04-27 18:44:06,uf20-0190.cnf,91,91,True,2.174,20.000,"{""x1"": 1.000000169855622, ""x2"": -3.475301497763084e-07, ""x3"": -8.77325781339454e-08, ""x4"": 1.0000001565498071, ""x5"": -2.0214948382866043e-07, ""x6"": -2.225424883054607e-07, ""x7"": 1.0000001421246094, ""x8"": 1.0000000879482451, ""x9"": -1.3203191590537746e-07, ""x10"": 1.0000001259497304, ""x11"": -2.0852717433483236e-07, ""x12"": 1.0000002024964059, ""x13"": 0.5522165651987491, ""x14"": -9.740453589352895e-07, ""x15"": -4.83874088313999e-08, ""x16"": 1.0000000000017244, ""x17"": -5.674902898292746e-07, ""x18"": -1.9640706813327586e-08, ""x19"": 1.0000000881125446, ""x20"": 1.0000005319271683}",graphs/uf20-0190.png
2025-04-27 18:44:26,uf20-0191.cnf,91,91,True,6.535,20.000,"{""x1"": -6.489393188430614e-07, ""x2"": 1.0000013233875544, ""x3"": 1.0000002719608427, ""x4"": -7.482225717638404e-07, ""x5"": -1.8729638855177824e-07, ""x6"": -6.199258195691763e-07, ""x7"": 0.0006552464211304467, ""x8"": -1.9640044532114822e-06, ""x9"": 1.0000018909079937, ""x10"": 1.0000029703695539, ""x11"": -4.137446800429337e-06, ""x12"": -2.543788413473703e-06, ""x13"": -1.670827774840093e-06, ""x14"": 1.0000010370364008, ""x15"": 1.0000015118029364, ""x16"": 1.0000008038283434, ""x17"": 1.0000008239939815, ""x18"": -4.02868239627397e-07, ""x19"": 1.0000012965334262, ""x20"": 1.0000013350971364}",graphs/uf20-0191.png
2025-04-27 18:44:48,uf20-0192.cnf,91,91,True,7.854,20.000,"{""x1"": -1.4190392662017607e-06, ""x2"": -3.543440975209435e-07, ""x3"": -5.153499836277033e-06, ""x4"": -8.859536500450716e-07, ""x5"": 0.012483215476712406, ""x6"": -3.830596966330445e-07, ""x7"": -2.4741826588980853e-06, ""x8"": 1.000000599803287, ""x9"": -3.0226448337362884e-07, ""x10"": -5.981487841076348e-07, ""x11"": -1.9225962432723923e-06, ""x12"": -2.5473010637222657e-06, ""x13"": -3.136166673125219e-06, ""x14"": -1.1818969557883267e-06, ""x15"": 1.0000011156652202, ""x16"": 1.0000039380882797, ""x17"": 1.0000002833751893, ""x18"": 1.0000015126510842, ""x19"": -2.014973689265439e-06, ""x20"": 1.0000021033371234}",graphs/uf20-0192.png
2025-04-27 18:45:10,uf20-0193.cnf,91,91,True,10.692,20.000,"{""x1"": -1.2081148201981156e-05, ""x2"": -1.3190724265292587e-06, ""x3"": -6.125298022227834e-06, ""x4"": 1.0000010883948127, ""x5"": -7.26815649177369e-06, ""x6"": -1.4891843058427689e-05, ""x7"": -4.431742381768466e-07, ""x8"": 1.0000030803284565, ""x9"": -7.669348874444751e-07, ""x10"": -1.3301726327927778e-06, ""x11"": 1.0000016178717437, ""x12"": 1.0000100957131697, ""x13"": -1.3135779194485963e-06, ""x14"": 0.3492842517481834, ""x15"": 1.0000072800602986, ""x16"": 1.0000083015526968, ""x17"": 1.0000037311790773, ""x18"": 1.0000229437322872, ""x19"": -4.245594301568086e-07, ""x20"": 1.0000057603064618}",graphs/uf20-0193.png
2025-04-27 18:45:30,uf20-0194.cnf,91,91,True,1.262,20.000,"{""x1"": -1.944981432218756e-07, ""x2"": -2.4268394325112495e-07, ""x3"": -1.1798967601959103e-07, ""x4"": -7.334227389011227e-08, ""x5"": 1.0000000728366294, ""x6"": 1.0000001207718323, ""x7"": 1.0000000218207932, ""x8"": -1.444871144781043e-07, ""x9"": 1.0000000313071082, ""x10"": -1.559145110647853e-07, ""x11"": -1.6399631326744587e-07, ""x12"": -3.058332839284533e-07, ""x13"": 0.3792313241423798, ""x14"": 1.0000001543562655, ""x15"": 1.0000002073938332, ""x16"": 1.0000002260137908, ""x17"": -1.7895943397291842e-07, ""x18"": 0.6144567744931749, ""x19"": 1.0000001569334382, ""x20"": 1.0000001504974139}",graphs/uf20-0194.png
2025-04-27 18:45:50,uf20-0195.cnf,91,91,True,0.793,20.000,"{""x1"": 1.0000001045204885, ""x2"": -2.2918243067337874e-07, ""x3"": 1.0000000764804118, ""x4"": 1.0000001128277367, ""x5"": 1.000000078970376, ""x6"": -1.6350471154390722e-07, ""x7"": 1.0000000371996607, ""x8"": 0.5755731571692838, ""x9"": 1.0000001948853392, ""x10"": 1.0000001646146806, ""x11"": -1.2473926184782848e-07, ""x12"": -5.676790037163837e-08, ""x13"": 1.0000000497536818, ""x14"": -1.363870086300828e-08, ""x15"": 1.0000001585093103, ""x16"": 0.49828490446092794, ""x17"": 0.42201178299374165, ""x18"": 1.0000000792255919, ""x19"": -1.1832385372169489e-07, ""x20"": 1.0000001299943377}",graphs/uf20-0195.png
2025-04-27 18:46:10,uf20-0196.cnf,91,91,True,1.220,20.000,"{""x1"": -1.1756716531673378e-07, ""x2"": 1.00000018688968, ""x3"": 1.0000001249662598, ""x4"": -1.309505875400413e-07, ""x5"": -6.272759784786737e-08, ""x6"": -1.0359426245067069e-07, ""x7"": -1.913824800912559e-07, ""x8"": -9.222190339448406e-08, ""x9"": 1.0000002224287907, ""x10"": -1.0885149517486813e-07, ""x11"": -1.2150266879572333e-07, ""x12"": 1.0000001260040314, ""x13"": 1.0000001215338434, ""x14"": 1.0000000878226727, ""x15"": 1.0000001536466407, ""x16"": -1.4497976768019323e-07, ""x17"": -1.917888708774215e-07, ""x18"": -1.8402572423313567e-07, ""x19"": 1.0000001860231162, ""x20"": 1.000000156086339}",graphs/uf20-0196.png
2025-04-27 18:46:31,uf20-0197.cnf,91,91,True,13.294,20.000,"{""x1"": 1.0000092141122678, ""x2"": 1.0000072963989017, ""x3"": -1.9523024296604174e-06, ""x4"": -6.827875814802913e-06, ""x5"": 1.000011909178991, ""x6"": -1.7680685436202876e-05, ""x7"": 1.0000138695917211, ""x8"": 1.0000013756021278, ""x9"": -5.948163662224433e-07, ""x10"": 1.0000138924154653, ""x11"": -7.456587567939109e-07, ""x12"": -4.373644966725591e-06, ""x13"": 1.000019909727251, ""x14"": 1.0000006951498108, ""x15"": 1.0000071270571913, ""x16"": -2.0522873739388235e-05, ""x17"": 1.000014506797728, ""x18"": -4.38412193566099e-06, ""x19"": 1.0000047025630316, ""x20"": 1.000010465859724}",graphs/uf20-0197.png
2025-04-27 18:46:51,uf20-0198.cnf,91,91,True,0.909,20.000,"{""x1"": 1.0000001787499349, ""x2"": -1.899723082406211e-07, ""x3"": -1.1245596313689317e-07, ""x4"": 1.0000001494213255, ""x5"": 1.0000001875389124, ""x6"": -2.8391655883263013e-07, ""x7"": 1.000000201757315, ""x8"": 1.0000002079902899, ""x9"": -2.0729740648874261e-07, ""x10"": 1.0000001086826114, ""x11"": -9.644132605317035e-08, ""x12"": 1.000000228173291, ""x13"": 1.0000001756537849, ""x14"": -9.382723199878036e-08, ""x15"": -1.6616977786250278e-07, ""x16"": 1.0000000966393865, ""x17"": -8.720041894621989e-09, ""x18"": -1.5233087916487102e-07, ""x19"": 0.8614906223459388, ""x20"": -2.7800454804043154e-07}",graphs/uf20-0198.png
